chromosome,position_hg38
chr18,77459500
chr18,77464500
chr18,77710500
chr18,78000500
chr18,78427500
chr18,79940500
chr19,3534500
chr19,5278500
chr19,5354500
chr19,5533500
chr19,5606500
chr19,5708500
chr19,5890500
chr19,6143500
chr19,6517500
chr19,7678500
chr19,8968500
chr19,8996500
chr19,9201500
chr19,9747500
chr19,10192500
chr19,10510500
chr19,11184500
chr19,12074500
chr19,13972500
chr19,14058500
chr19,14211500
chr19,14500500
chr19,14830500
chr19,14865500
chr19,15164500
chr19,15642500
chr19,16054500
chr19,16322500
chr19,17055500
chr19,17280500
chr19,18377500
chr19,18947500
chr19,18954500
chr19,19498500
chr19,19501500
chr19,19793500
chr19,19875500
chr19,19987500
chr19,20120500
chr19,21620500
chr19,21680500
chr19,21723500
chr19,21834500
chr19,22225500
chr19,22251500
chr19,22695500
chr19,23045500
chr19,23379500
chr19,23420500
chr19,23545500
chr19,23912500
chr19,24462500
chr19,24868500
chr19,24909500
chr19,24980500
chr19,26128500
chr19,26254500
chr19,26572500
chr19,27316500
chr19,27443500
chr19,27706500
chr19,29550500
chr19,30029500
chr19,30108500
chr19,30345500
chr19,30856500
chr19,31207500
chr19,31628500
chr19,32107500
chr19,32150500
chr19,32587500
chr19,32807500
chr19,32899500
chr19,33371500
chr19,33611500
chr19,33980500
chr19,34336500
chr19,34437500
chr19,34574500
chr19,35359500
chr19,35788500
chr19,36361500
chr19,36924500
chr19,37084500
chr19,37187500
chr19,38042500
chr19,38286500
chr19,38512500
chr19,38728500
chr19,39245500
chr19,39576500
chr19,39914500
chr19,40091500
chr19,40157500
chr19,40956500
chr19,41378500
chr19,41581500
chr19,41873500
chr19,42530500
chr19,42829500
chr19,43384500
chr19,43594500
chr19,43735500
chr19,44157500
chr19,44315500
chr19,44362500
chr19,44699500
chr19,44857500
chr19,45122500
chr19,45668500
chr19,45823500
chr19,46007500
chr19,46685500
chr19,46744500
chr19,46885500
chr19,47793500
chr19,48134500
chr19,48410500
chr19,48589500
chr19,49013500
chr19,49727500
chr19,49773500
chr19,50329500
chr19,51220500
chr19,52220500
chr19,52386500
chr19,53533500
chr19,54378500
chr19,54552500
chr19,54620500
chr19,54819500
chr19,55281500
chr19,55769500
chr19,55783500
chr19,55868500
chr19,55983500
chr19,56376500
chr19,57250500
chr19,57731500
chr19,57892500
chr19,57913500
chr20,51500
chr20,588500
chr20,1216500
chr20,1981500
chr20,2093500
chr20,2686500
chr20,3489500
chr20,3771500
chr20,3910500
chr20,4547500
chr20,4784500
chr20,6521500
chr20,7758500
chr20,8279500
chr20,8454500
chr20,9075500
chr20,9217500
chr20,9305500
chr20,9422500
chr20,9799500
chr20,10077500
chr20,10429500
chr20,11031500
chr20,11253500
chr20,11698500
chr20,11708500
chr20,11816500
chr20,11956500
chr20,12408500
chr20,12543500
chr20,13074500
chr20,13577500
chr20,14009500
chr20,15009500
chr20,15463500
chr20,15995500
chr20,16025500
chr20,16220500
chr20,16829500
chr20,17616500
chr20,17794500
chr20,18046500
chr20,18616500
chr20,18672500
chr20,18901500
chr20,19089500
chr20,19140500
chr20,19350500
chr20,20014500
chr20,20126500
chr20,20395500
chr20,20608500
chr20,21125500
chr20,22189500
chr20,22339500
chr20,23024500
chr20,23033500
chr20,23676500
chr20,23986500
chr20,24543500
chr20,24761500
chr20,25217500
chr20,25490500
chr20,26140500
chr20,26325500
chr20,26618500
chr20,26639500
chr20,26800500
chr20,26863500
chr20,27378500
chr20,27949500
chr20,28848500
chr20,29761500
chr20,31666500
chr20,31758500
chr20,32787500
chr20,33247500
chr20,33473500
chr20,33901500
chr20,33977500
chr20,34050500
chr20,34387500
chr20,34523500
chr20,34657500
chr20,35217500
chr20,35267500
chr20,35647500
chr20,35803500
chr20,35825500
chr20,35839500
chr20,36077500
chr20,37113500
chr20,38164500
chr20,38574500
chr20,38752500
chr20,39026500
chr20,39323500
chr20,39633500
chr20,39807500
chr20,41080500
chr20,41257500
chr20,41296500
chr20,41993500
chr20,42133500
chr20,42281500
chr20,42827500
chr20,42914500
chr20,43166500
chr20,43715500
chr20,43936500
chr20,44235500
chr20,44262500
chr20,45075500
chr20,45211500
chr20,45374500
chr20,45437500
chr20,45467500
chr20,45531500
chr20,45818500
chr20,46406500
chr20,46772500
chr20,47039500
chr20,47057500
chr20,47290500
chr20,47493500
chr20,47620500
chr20,48077500
chr20,48301500
chr20,48634500
chr20,48941500
chr20,48945500
chr20,49921500
chr20,50393500
chr20,50708500
chr20,50979500
chr20,51540500
chr20,52221500
chr20,52907500
chr20,52941500
chr20,53191500
chr20,53704500
chr20,54363500
chr20,54443500
chr20,54474500
chr20,54640500
chr20,54910500
chr20,55155500
chr20,55924500
chr20,56653500
chr20,58326500
chr20,58621500
chr20,58692500
chr20,59190500
chr20,59758500
chr20,59935500
chr20,60187500
chr20,60345500
chr20,60545500
chr20,61079500
chr20,61133500
chr20,61246500
chr20,61393500
chr20,61721500
chr20,61983500
chr20,62101500
chr20,62658500
chr20,62982500
chr20,63616500
chr20,63706500
chr20,63712500
chr20,64134500
chr20,64163500
chr20,64194500
chr21,306500
chr21,1147500
chr21,1466500
chr21,1680500
chr21,1751500
chr21,1858500
chr21,2707500
chr21,2859500
chr21,3481500
chr21,4511500
chr21,5188500
chr21,5253500
chr21,5424500
chr21,5645500
chr21,5820500
chr21,5970500
chr21,6278500
chr21,6520500
chr21,6588500
chr21,6762500
chr21,7271500
chr21,7536500
chr21,8207500
chr21,8381500
chr21,8764500
chr21,9089500
chr21,9137500
chr21,9423500
chr21,9522500
chr21,9578500
chr21,9581500
chr21,10406500
chr21,10562500
chr21,11095500
chr21,11118500
chr21,11168500
chr21,11196500
chr21,11243500
chr21,11616500
chr21,11874500
chr21,12234500
chr21,12416500
chr21,12441500
chr21,12689500
chr21,13238500
chr21,13289500
chr21,13310500
chr21,13437500
chr21,13567500
chr21,13687500
chr21,13933500
chr21,13960500
chr21,14651500
chr21,14804500
chr21,14834500
chr21,15372500
chr21,15734500
chr21,16002500
chr21,16128500
chr21,16298500
chr21,16617500
chr21,16878500
chr21,17233500
chr21,17250500
chr21,17656500
chr21,17952500
chr21,18223500
chr21,18293500
chr21,18621500
chr21,18676500
chr21,19060500
chr21,19745500
chr21,20115500
chr21,20616500
chr21,20652500
chr21,20988500
chr21,21050500
chr21,21821500
chr21,22558500
chr21,23416500
chr21,23686500
chr21,23844500
chr21,23884500
chr21,25238500
chr21,25541500
chr21,26007500
chr21,26172500
chr21,26199500
chr21,26425500
chr21,27150500
chr21,28923500
chr21,29092500
chr21,30561500
chr21,30867500
chr21,30916500
chr21,32341500
chr21,33877500
chr21,34568500
chr21,34797500
chr21,34929500
chr21,36859500
chr21,37021500
chr21,37232500
chr21,37977500
chr21,38336500
chr21,38387500
chr21,38465500
chr21,39368500
chr21,39870500
chr21,39949500
chr21,40039500
chr21,40981500
chr21,41926500
chr21,41971500
chr21,42344500
chr21,42437500
chr21,42757500
chr21,43729500
chr21,44469500
chr21,45154500
chr21,45899500
chr21,46309500
chr21,46496500
chr21,46670500
chr21,46693500
chr22,612500
chr22,1213500
chr22,1366500
chr22,1374500
chr22,1483500
chr22,2094500
chr22,2577500
chr22,2720500
chr22,2780500
chr22,3033500
chr22,3078500
chr22,3139500
chr22,3438500
chr22,3472500
chr22,3697500
chr22,4312500
chr22,4411500
chr22,5121500
chr22,5243500
chr22,5434500
chr22,6133500
chr22,6927500
chr22,7410500
chr22,7550500
chr22,8059500
chr22,8106500
chr22,8403500
chr22,9437500
chr22,9536500
chr22,10209500
chr22,11018500
chr22,11254500
chr22,11755500
chr22,12164500
chr22,13220500
chr22,13530500
chr22,13707500
chr22,13795500
chr22,14026500
chr22,14479500
chr22,14568500
chr22,14818500
chr22,14889500
chr22,14907500
chr22,15381500
chr22,15388500
chr22,15898500
chr22,16015500
chr22,16269500
chr22,16663500
chr22,16817500
chr22,17076500
chr22,17115500
chr22,18872500
chr22,19065500
chr22,19429500
chr22,19707500
chr22,19925500
chr22,20006500
chr22,20408500
chr22,20499500
chr22,21101500
chr22,21457500
chr22,21916500
chr22,22010500
chr22,22966500
chr22,23185500
chr22,24509500
chr22,24919500
chr22,25157500
chr22,25206500
chr22,25937500
chr22,26362500
chr22,26674500
chr22,26942500
chr22,27132500
chr22,27172500
chr22,27731500
chr22,27992500
chr22,28023500
chr22,28286500
chr22,28766500
chr22,29104500
chr22,29123500
chr22,29408500
chr22,29698500
chr22,29786500
chr22,30464500
chr22,30792500
chr22,31299500
chr22,31317500
chr22,31383500
chr22,31678500
chr22,33062500
chr22,33218500
chr22,33550500
chr22,34067500
chr22,34105500
chr22,34168500
chr22,35356500
chr22,38401500
chr22,38788500
chr22,39369500
chr22,40054500
chr22,40095500
chr22,41275500
chr22,41511500
chr22,41942500
chr22,42188500
chr22,42487500
chr22,42638500
chr22,42700500
chr22,42899500
chr22,43154500
chr22,43787500
chr22,43918500
chr22,44444500
chr22,44806500
chr22,44846500
chr22,45523500
chr22,46168500
chr22,46260500
chr22,46415500
chr22,46537500
chr22,46645500
chr22,46758500
chr22,46781500
chr22,47161500
chr22,47168500
chr22,47488500
chr22,48903500
chr22,48964500
chr22,49315500
chr22,49347500
chr22,49504500
chr22,49803500
chrX,250500
chrX,437500
chrX,625500
chrX,994500
chrX,1025500
chrX,1352500
chrX,1567500
chrX,1973500
chrX,2262500
chrX,2322500
chrX,2733500
chrX,2923500
chrX,2932500
chrX,2967500
chrX,3167500
chrX,3868500
chrX,3966500
chrX,4227500
chrX,4646500
chrX,4651500
chrX,4697500
chrX,5268500
chrX,5394500
chrX,5480500
chrX,5801500
chrX,5810500
chrX,5883500
chrX,6612500
chrX,6834500
chrX,7072500
chrX,7103500
chrX,8047500
chrX,8135500
chrX,8772500
chrX,8893500
chrX,9549500
chrX,9762500
chrX,10359500
chrX,10523500
chrX,10585500
chrX,10887500
chrX,11100500
chrX,11218500
chrX,11223500
chrX,11249500
chrX,11627500
chrX,11857500
chrX,11870500
chrX,12145500
chrX,12335500
chrX,12600500
chrX,12858500
chrX,12981500
chrX,13760500
chrX,13829500
chrX,13855500
chrX,14317500
chrX,14476500
chrX,14505500
chrX,14912500
chrX,15242500
chrX,15512500
chrX,15550500
chrX,16053500
chrX,16183500
chrX,16569500
chrX,16776500
chrX,17209500
chrX,17363500
chrX,17598500
chrX,18022500
chrX,18068500
chrX,18681500
chrX,18753500
chrX,18858500
chrX,18919500
chrX,18988500
chrX,19196500
chrX,19259500
chrX,19324500
chrX,21304500
chrX,21797500
chrX,22168500
chrX,22174500
chrX,22928500
chrX,22967500
chrX,23457500
chrX,23880500
chrX,24455500
chrX,24642500
chrX,25278500
chrX,26082500
chrX,26371500
chrX,26663500
chrX,27193500
chrX,27607500
chrX,29519500
chrX,29682500
chrX,29874500
chrX,30057500
chrX,30306500
chrX,30613500
chrX,30754500
chrX,31348500
chrX,32060500
chrX,32078500
chrX,32540500
chrX,32755500
chrX,33462500
chrX,33606500
chrX,33610500
chrX,33666500
chrX,33938500
chrX,34033500
chrX,34140500
chrX,34206500
chrX,34977500
chrX,35554500
chrX,36413500
chrX,36498500
chrX,36683500
chrX,36840500
chrX,37420500
chrX,37435500
chrX,37442500
chrX,37653500
chrX,39032500
chrX,39374500
chrX,39516500
chrX,40320500
chrX,40624500
chrX,40629500
chrX,40641500
chrX,40643500
chrX,41002500
chrX,41240500
chrX,41956500
chrX,42401500
chrX,43171500
chrX,43276500
chrX,44727500
chrX,44870500
chrX,45453500
chrX,45843500
chrX,46181500
chrX,46390500
chrX,46437500
chrX,46815500
chrX,48136500
chrX,48616500
chrX,48977500
chrX,49267500
chrX,49975500
chrX,50095500
chrX,50253500
chrX,50264500
chrX,50358500
chrX,50864500
chrX,50914500
chrX,51155500
chrX,51219500
chrX,52048500
chrX,52728500
chrX,52729500
chrX,52970500
chrX,53502500
chrX,54025500
chrX,54637500
chrX,55430500
chrX,55507500
chrX,56027500
chrX,56565500
chrX,57021500
chrX,57944500
chrX,58832500
chrX,58961500
chrX,59125500
chrX,59795500
chrX,60179500
chrX,61167500
chrX,61240500
chrX,62231500
chrX,63401500
chrX,63520500
chrX,63985500
chrX,64191500
chrX,64219500
chrX,64518500
chrX,65030500
chrX,65543500
chrX,65589500
chrX,65794500
chrX,66204500
chrX,66336500
chrX,68098500
chrX,68118500
chrX,68225500
chrX,68314500
chrX,68696500
chrX,68860500
chrX,69329500
chrX,69510500
chrX,69518500
chrX,70292500
chrX,70777500
chrX,70841500
chrX,71495500
chrX,72285500
chrX,72315500
chrX,72396500
chrX,72548500
chrX,72651500
chrX,72663500
chrX,73327500
chrX,73698500
chrX,73707500
chrX,74110500
chrX,74919500
chrX,75950500
chrX,75962500
chrX,76896500
chrX,77260500
chrX,77621500
chrX,77969500
chrX,78170500
chrX,78806500
chrX,78981500
chrX,79548500
chrX,79783500
chrX,79882500
chrX,80849500
chrX,80950500
chrX,81102500
chrX,82553500
chrX,82600500
chrX,83179500
chrX,83230500
chrX,83553500
chrX,83643500
chrX,84923500
chrX,85268500
chrX,85722500
chrX,86034500
chrX,87107500
chrX,88364500
chrX,90047500
chrX,90247500
chrX,90389500
chrX,90620500
chrX,90677500
chrX,91134500
chrX,91304500
chrX,91727500
chrX,92269500
chrX,93281500
chrX,94925500
chrX,94931500
chrX,95802500
chrX,95948500
chrX,97332500
chrX,97767500
chrX,97824500
chrX,98894500
chrX,99125500
chrX,99676500
chrX,99974500
chrX,101110500
chrX,101409500
chrX,101659500
chrX,101765500
chrX,102002500
chrX,102017500
chrX,102392500
chrX,102999500
chrX,103791500
chrX,104336500
chrX,104443500
chrX,105031500
chrX,106202500
chrX,106286500
chrX,106569500
chrX,106898500
chrX,107178500
chrX,107363500
chrX,107515500
chrX,107516500
chrX,107647500
chrX,107741500
chrX,108057500
chrX,108216500
chrX,108821500
chrX,108850500
chrX,108934500
chrX,109022500
chrX,109700500
chrX,110003500
chrX,110106500
chrX,110131500
chrX,110741500
chrX,110879500
chrX,111542500
chrX,111658500
chrX,112211500
chrX,113181500
chrX,113203500
chrX,114002500
chrX,114677500
chrX,115080500
chrX,115181500
chrX,115699500
chrX,116077500
chrX,116095500
chrX,116757500
chrX,116853500
chrX,116883500
chrX,117050500
chrX,117946500
chrX,118011500
chrX,118066500
chrX,118110500
chrX,119713500
chrX,119883500
chrX,119975500
chrX,120094500
chrX,120114500
chrX,120212500
chrX,120988500
chrX,121782500
chrX,122294500
chrX,122408500
chrX,123089500
chrX,123396500
chrX,123843500
chrX,124526500
chrX,124558500
chrX,124880500
chrX,124984500
chrX,125647500
chrX,125903500
chrX,126177500
chrX,126425500
chrX,126509500
chrX,126733500
chrX,126978500
chrX,127992500
chrX,128038500
chrX,128119500
chrX,129459500
chrX,129607500
chrX,130210500
chrX,131434500
chrX,131536500
chrX,131602500
chrX,132109500
chrX,132927500
chrX,132930500
chrX,133075500
chrX,133182500
chrX,133339500
chrX,133599500
chrX,133750500
chrX,133813500
chrX,134414500
chrX,134511500
chrX,134919500
chrX,135116500
chrX,135155500
chrX,135626500
chrX,136107500
chrX,136439500
chrX,137062500
chrX,137620500
chrX,138027500
chrX,138448500
chrX,139228500
chrX,139366500
chrX,139686500
chrX,140036500
chrX,140277500
chrX,140483500
chrX,140744500
chrX,141452500
chrX,142517500
chrX,142868500
chrX,143075500
chrX,143108500
chrX,143324500
chrX,143551500
chrX,143810500
chrX,144530500
chrX,144572500
chrX,145488500
chrX,145974500
chrX,146466500
chrX,147182500
chrX,147275500
chrX,147570500
chrX,147814500
chrX,148073500
chrX,148797500
chrX,149330500
chrX,150792500
chrX,151079500
chrX,151248500
chrX,151700500
chrX,152231500
chrX,152668500
chrX,152694500
chrX,153011500
chrX,153032500
chrX,153548500
chrX,153825500
chrX,154092500
chrX,154139500
chrX,154266500
chrX,154595500
chrX,154724500
chrX,154971500
chrX,155122500
chrX,155154500
chrX,155471500
chrX,155532500
